MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_barbitur,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
13.353279963449516,0.08663994918955242,-0.3135265323542331,0.5271980171591969,13.0625,456.97000000000014,427.7380000000002,456.181585088,170,0.26209173163989136,-0.49674295955320136,0.49674295955320136,0.26209173163989136,1.1875,1.875,2.46875,35.495691981115556,9.99011548168425,2.2352267942765454,-2.2176685961823375,2.3061245623373985,-2.4215949759816446,6.302446138041616,-0.1213984515089332,3.068159293893311,2.0372531834148058,1121.1674874979033,23.41348460451408,18.814609301667012,19.570538247685466,15.298462713132386,10.686121079108144,11.064085552117373,8.013388922237942,8.449824702709925,6.04740176865884,6.2993780839983256,3.866513934977168,3.9925020926469106,-2.829999999999999,13231940.133039102,23.825197999853643,10.192153193046474,4.814324381131927,192.68760861554864,15.160178952647087,5.749511833283905,0.0,5.907179729351506,5.907179729351506,0.0,14.156174015934997,0.0,0.0,0.0,31.86923591253977,60.86966421678028,21.66623701475158,31.69604267548068,19.4324647167844,34.31822428101658,0.0,9.883888251797686,5.917906046161393,39.654695674071846,13.716679505790452,64.30803377121505,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.600939890232516,41.24650683627348,11.21535880699783,12.841643245852017,41.88366418462153,42.46456947923127,5.022633313741326,10.902924932081056,80.56,0.0,14.69560176298435,0.0,36.801809921451294,27.546225351186948,17.3704973290878,0.0,42.008732531376936,32.903945735995094,5.316788604006331,16.337802844032566,6.999022186494228,5.97529418432991,26.23005558986935,13.93810375584717,2.636125491527428,0.39180482368925906,11.871738964328435,0.9305237576913123,5.727485051534607,1.5776239724660748,0.36,32,2,6,0,0,0,1,2,1,3,2,5,2,7,1,8,0,0,0,0,1,7.588439620911649,3,4.365920000000004,126.58300000000003,0,1,1,0,0,1,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.258172066296165,0.0664242529222685,-0.1639648945998149,0.6346615484074286,12.03448275862069,412.91700000000014,387.7170000000002,412.15537034,152,0.2620917316398913,-0.49674295955320136,0.49674295955320136,0.2620917316398913,1.1724137931034482,1.8620689655172413,2.4827586206896552,35.49569181763681,10.0674741012591,2.2193685291912373,-2.115350506900229,2.3050079863706228,-2.328025602440208,6.30243912839878,-0.12056870121420707,2.981535192606404,2.104116527975065,1054.1653499368954,21.129027554137906,17.08293865579088,17.838867601809334,13.849774308148643,9.62831168929411,10.006276162303337,7.14808535020667,7.584521130678655,5.19324481527625,5.445221130615735,3.3842522929927723,3.510240450662515,-2.789999999999999,3159067.72411496,20.931798241552162,8.700760123822908,4.29829240084099,175.16349063455942,10.05365155780638,5.749511833283905,0.0,5.907179729351506,5.907179729351506,0.0,14.156174015934997,0.0,0.0,0.0,18.524677089923138,68.29631699323552,27.70807784389954,19.047319881819803,14.325937321943693,34.31822428101658,0.0,9.883888251797686,0.0,39.654695674071846,7.109797541277533,64.30803377121505,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.600939890232516,29.53309747691986,11.21535880699783,6.923737199690624,41.88366418462153,42.46456947923127,5.022633313741326,10.902924932081056,60.33,0.0,9.589074368143644,0.0,24.27702191077698,16.335596638722226,28.581126041552523,0.0,35.942365462915326,38.970312804456704,5.316788604006331,16.337802844032566,7.0188642944423965,5.960436419464705,25.825684654167247,4.4044804601013094,2.8379036765158405,0.44755188888125486,12.435350398183651,1.0516826201757938,5.866070146363892,1.596419886148352,0.30434782608695654,29,1,5,0,0,0,1,2,1,3,1,4,1,6,1,6,0,0,0,0,0,6.2800881193104665,3,4.757420000000004,116.00720000000004,0,0,0,0,0,1,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.271436529106083,0.09017736415553901,-0.2950080138357145,0.6004814479530451,12.033333333333333,428.91600000000017,403.7160000000002,428.15028495999996,158,0.26209173163989136,-0.49674295955320136,0.49674295955320136,0.26209173163989136,1.2,1.9,2.5,35.495691879025074,10.066370178837406,2.2228251663563072,-2.1383534776979403,2.305104229870637,-2.37459213385853,6.302441176492149,-0.12100330329106583,3.0214649799485427,2.0780293485448067,1068.991785472306,21.836134335324452,17.237259032477386,17.99318797849584,14.387779110609426,9.775437476585184,10.153401949594413,7.126535390809794,7.562971171281779,5.251782702516867,5.5037590178563525,3.511843096925642,3.6378312545953846,-2.829999999999999,5410646.112333134,21.868763375571124,9.323156012434062,4.3454863370624235,179.95772438675544,15.160178952647087,5.749511833283905,0.0,5.907179729351506,5.907179729351506,0.0,14.156174015934997,0.0,0.0,0.0,18.524677089923138,61.372579793544894,21.66623701475158,31.69604267548068,19.4324647167844,34.31822428101658,0.0,9.883888251797686,0.0,32.730958474381225,13.716679505790452,64.30803377121505,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.600939890232516,41.24650683627348,11.21535880699783,6.923737199690624,34.95992698493091,42.46456947923127,5.022633313741326,10.902924932081056,80.56,0.0,14.69560176298435,0.0,30.8839038752899,33.96704697411296,10.949675706161791,0.0,42.008732531376936,25.980208536304467,5.316788604006331,16.337802844032566,6.961632921368221,5.954592378144473,25.886726894754943,13.53331210672898,2.6293548249912493,0.2311475678936008,11.850692725474552,0.7209881757313493,3.6032225095815438,1.572774339775533,0.30434782608695654,30,2,6,0,0,0,1,2,1,3,1,5,2,7,1,7,0,0,0,0,0,6.796196424981791,3,3.729820000000003,117.41900000000003,0,1,1,0,0,1,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.258172066296165,0.0664242529222685,-0.1639648945998149,0.6346615484074286,12.03448275862069,412.91700000000014,387.7170000000002,412.15537034,152,0.2620917316398913,-0.49674295955320136,0.49674295955320136,0.2620917316398913,1.1724137931034482,1.8620689655172413,2.4827586206896552,35.49569181763681,10.0674741012591,2.2193685291912373,-2.115350506900229,2.3050079863706228,-2.328025602440208,6.30243912839878,-0.12056870121420707,2.981535192606404,2.104116527975065,1054.1653499368954,21.129027554137906,17.08293865579088,17.838867601809334,13.849774308148643,9.62831168929411,10.006276162303337,7.14808535020667,7.584521130678655,5.19324481527625,5.445221130615735,3.3842522929927723,3.510240450662515,-2.789999999999999,3159067.72411496,20.931798241552162,8.700760123822908,4.29829240084099,175.16349063455942,10.05365155780638,5.749511833283905,0.0,5.907179729351506,5.907179729351506,0.0,14.156174015934997,0.0,0.0,0.0,18.524677089923138,68.29631699323552,27.70807784389954,19.047319881819803,14.325937321943693,34.31822428101658,0.0,9.883888251797686,0.0,39.654695674071846,7.109797541277533,64.30803377121505,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.600939890232516,29.53309747691986,11.21535880699783,6.923737199690624,41.88366418462153,42.46456947923127,5.022633313741326,10.902924932081056,60.33,0.0,9.589074368143644,0.0,24.27702191077698,16.335596638722226,28.581126041552523,0.0,35.942365462915326,38.970312804456704,5.316788604006331,16.337802844032566,7.0188642944423965,5.960436419464705,25.825684654167247,4.4044804601013094,2.8379036765158405,0.44755188888125486,12.435350398183651,1.0516826201757938,5.866070146363892,1.596419886148352,0.30434782608695654,29,1,5,0,0,0,1,2,1,3,1,4,1,6,1,6,0,0,0,0,0,6.2800881193104665,3,4.757420000000004,116.00720000000004,0,0,0,0,0,1,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.271436529106083,0.09017736415553901,-0.2950080138357145,0.6004814479530451,12.033333333333333,428.91600000000017,403.7160000000002,428.15028495999996,158,0.26209173163989136,-0.49674295955320136,0.49674295955320136,0.26209173163989136,1.2,1.9,2.5,35.495691879025074,10.066370178837406,2.2228251663563072,-2.1383534776979403,2.305104229870637,-2.37459213385853,6.302441176492149,-0.12100330329106583,3.0214649799485427,2.0780293485448067,1068.991785472306,21.836134335324452,17.237259032477386,17.99318797849584,14.387779110609426,9.775437476585184,10.153401949594413,7.126535390809794,7.562971171281779,5.251782702516867,5.5037590178563525,3.511843096925642,3.6378312545953846,-2.829999999999999,5410646.112333134,21.868763375571124,9.323156012434062,4.3454863370624235,179.95772438675544,15.160178952647087,5.749511833283905,0.0,5.907179729351506,5.907179729351506,0.0,14.156174015934997,0.0,0.0,0.0,18.524677089923138,61.372579793544894,21.66623701475158,31.69604267548068,19.4324647167844,34.31822428101658,0.0,9.883888251797686,0.0,32.730958474381225,13.716679505790452,64.30803377121505,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.600939890232516,41.24650683627348,11.21535880699783,6.923737199690624,34.95992698493091,42.46456947923127,5.022633313741326,10.902924932081056,80.56,0.0,14.69560176298435,0.0,30.8839038752899,33.96704697411296,10.949675706161791,0.0,42.008732531376936,25.980208536304467,5.316788604006331,16.337802844032566,6.961632921368221,5.954592378144473,25.886726894754943,13.53331210672898,2.6293548249912493,0.2311475678936008,11.850692725474552,0.7209881757313493,3.6032225095815438,1.572774339775533,0.30434782608695654,30,2,6,0,0,0,1,2,1,3,1,5,2,7,1,7,0,0,0,0,0,6.796196424981791,3,3.729820000000003,117.41900000000003,0,1,1,0,0,1,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.280497594303512,0.10982282865052917,-0.18171971553645383,0.6172746405532632,12.033333333333333,428.91600000000017,403.7160000000002,428.15028495999996,158,0.26209173163989136,-0.49674295955320136,0.49674295955320136,0.26209173163989136,1.1333333333333333,1.8333333333333333,2.466666666666667,35.495691879929524,10.069552236556454,2.220835425580691,-2.1271488586236855,2.304885043556946,-2.3620105152662862,6.302440691444081,-0.12089890512240153,2.984911987559355,2.056718183996661,1072.991785472306,21.836134335324452,17.49118694625474,18.247115892273197,14.34977430814864,9.618128333166238,9.996092806175465,7.195178861004287,7.631614641476272,4.997539046247121,5.2495153615866075,3.573856887043473,3.6998450447132156,-2.829999999999999,4988993.835654656,21.868763375571124,9.323156012434062,4.498835691274737,180.27703586406633,14.790514511606428,5.749511833283905,0.0,5.907179729351506,5.907179729351506,0.0,14.156174015934997,0.0,0.0,0.0,11.600939890232516,61.87549537030951,34.817875385177075,25.65420184633272,19.06280027574374,34.31822428101658,0.0,9.883888251797686,0.0,26.31013685145522,20.826477047067986,64.30803377121505,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.600939890232516,43.249776982710316,15.95222176079788,6.923737199690624,28.539105362004896,42.46456947923127,5.022633313741326,10.902924932081056,69.56,0.0,9.589074368143644,0.0,24.27702191077698,28.636406598083607,16.466376423778055,0.0,49.118530072654465,25.980208536304467,5.316788604006331,21.074665797832616,12.08084751644983,5.962016280575816,25.90838433183446,4.29404319105789,2.7379670110655567,0.3427829877487174,12.142517039493649,0.14330661585621907,4.154238863248546,3.178340607113761,0.30434782608695654,30,1,6,0,0,0,1,2,1,3,1,5,1,7,1,7,0,0,0,0,0,6.796196424981791,3,3.993820000000003,117.59220000000003,0,0,0,0,0,1,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.280497594303512,0.10982282865052917,-0.18171971553645383,0.6172746405532632,12.033333333333333,428.91600000000017,403.7160000000002,428.15028495999996,158,0.26209173163989136,-0.49674295955320136,0.49674295955320136,0.26209173163989136,1.1333333333333333,1.8333333333333333,2.466666666666667,35.495691879929524,10.069552236556454,2.220835425580691,-2.1271488586236855,2.304885043556946,-2.3620105152662862,6.302440691444081,-0.12089890512240153,2.984911987559355,2.056718183996661,1072.991785472306,21.836134335324452,17.49118694625474,18.247115892273197,14.34977430814864,9.618128333166238,9.996092806175465,7.195178861004287,7.631614641476272,4.997539046247121,5.2495153615866075,3.573856887043473,3.6998450447132156,-2.829999999999999,4988993.835654656,21.868763375571124,9.323156012434062,4.498835691274737,180.27703586406633,14.790514511606428,5.749511833283905,0.0,5.907179729351506,5.907179729351506,0.0,14.156174015934997,0.0,0.0,0.0,11.600939890232516,61.87549537030951,34.817875385177075,25.65420184633272,19.06280027574374,34.31822428101658,0.0,9.883888251797686,0.0,26.31013685145522,20.826477047067986,64.30803377121505,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.600939890232516,43.249776982710316,15.95222176079788,6.923737199690624,28.539105362004896,42.46456947923127,5.022633313741326,10.902924932081056,69.56,0.0,9.589074368143644,0.0,24.27702191077698,28.636406598083607,16.466376423778055,0.0,49.118530072654465,25.980208536304467,5.316788604006331,21.074665797832616,12.08084751644983,5.962016280575816,25.90838433183446,4.29404319105789,2.7379670110655567,0.3427829877487174,12.142517039493649,0.14330661585621907,4.154238863248546,3.178340607113761,0.30434782608695654,30,1,6,0,0,0,1,2,1,3,1,5,1,7,1,7,0,0,0,0,0,6.796196424981791,3,3.993820000000003,117.59220000000003,0,0,0,0,0,1,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.693328251745651,0.02447673695701935,-0.638926811924647,0.19165256563090619,10.954545454545455,588.6160000000002,560.3920000000003,588.189651236,220,0.3440490931043207,-0.5068931515071489,0.5068931515071489,0.3440490931043207,0.8863636363636364,1.6363636363636365,2.3636363636363638,16.567621318822923,10.110655744829373,2.1614970775583457,-2.091996980470252,2.3123088606776743,-2.1477612626002243,5.858608988227939,-0.14698508597062523,3.4725338565328863,1.1724307672902528,1994.8242047720628,30.630816786321514,24.02029866787979,24.02029866787979,21.372545033802687,13.828820637836774,13.828820637836774,10.102590113343297,10.102590113343297,7.003693700722552,7.003693700722552,4.760721462154819,4.760721462154819,-5.829999999999998,12190437112.96202,28.29718178837226,12.186186625018555,6.025333077567065,252.03611896924536,23.734267193294198,46.278837234194576,12.035672356413459,0.0,0.0,5.969305287951849,4.794537184071822,9.476340119217006,5.098681808301038,0.0,48.02802097092827,49.38830667892189,29.32600418877882,18.491111810809556,28.52880437736602,16.938549644058888,0.0,9.780484743446223,0.0,13.530619164203543,13.716679505790452,124.60894722636525,45.51700017165217,14.90251629950064,0.0,17.248535499851716,0.0,34.57299693202923,16.13828210238479,6.923737199690624,11.257379486545457,112.33992828497259,0.0,39.23770902790749,113.02000000000001,18.004977644365308,14.69560176298435,0.0,29.075149987187764,17.0176269054199,28.257729086209917,18.19910120538483,11.791600476422719,91.8528761581532,0.0,23.72642160675453,24.046766214572038,0.0,25.33286683240044,15.221868751786488,4.71212468304369,0.2764838248891388,30.626925429424016,0.0,1.50133931101439,1.6149582862031373,0.11428571428571428,44,1,9,0,0,0,0,4,2,6,0,9,1,9,2,9,0,0,0,0,0,7.837153141708652,6,6.457520000000007,165.16479999999962,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.687480298529277,0.01717185421961065,-0.6563740111900283,0.17828998481216984,10.954545454545455,609.0340000000002,583.8340000000003,608.1350288200001,220,0.3440490931043207,-0.5068931515071489,0.5068931515071489,0.3440490931043207,0.9090909090909091,1.6590909090909092,2.3863636363636362,35.49569262505342,10.110658603761625,2.161934424789081,-2.0915731194540776,2.3130214779320655,-2.1477445498843295,6.301381244825727,-0.14698493132436413,3.4725338565328863,1.1724307672902528,2001.375373762625,30.630816786321514,23.398263140889018,24.15419208690747,21.372545033802687,13.517802874341388,13.895767347350615,9.743457734389661,10.179893514861647,6.79634852505896,7.048324840398445,4.657048874323023,4.783037031992767,-5.539999999999998,12190437112.96202,28.5736277144362,12.365194901553238,6.13286866578601,255.9744430817304,23.734267193294198,46.278837234194576,12.035672356413459,0.0,0.0,5.969305287951849,4.794537184071822,9.476340119217006,5.098681808301038,0.0,41.932775232540564,54.59730361615449,34.34863750252015,18.491111810809556,28.52880437736602,28.539489534291405,0.0,9.780484743446223,0.0,6.606881964512918,13.716679505790452,124.06812904840957,45.51700017165217,14.90251629950064,0.0,17.248535499851716,11.600939890232516,34.57299693202923,16.13828210238479,0.0,5.693927994848461,112.33992828497259,5.022633313741326,39.23770902790749,113.02000000000001,18.004977644365308,14.69560176298435,0.0,29.075149987187764,22.040260219161226,22.694277594512922,18.19910120538483,36.05706875026916,60.6636706846161,5.098681808301038,30.228679688686007,23.93255596986516,6.083694919574736,25.312358385356905,15.760993715165588,3.3734174532633667,0.21605614848961574,29.71746126372087,0.0,-0.5545599154723935,1.6024665044805864,0.08823529411764706,44,1,9,0,0,0,0,4,2,6,0,9,1,10,2,9,0,0,0,0,0,8.02996535757788,6,6.802500000000006,165.43779999999964,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.678449029648824,0.02432805616117162,-0.6395053243213413,0.20473654163361962,10.906976744186046,574.5890000000003,548.3810000000003,574.1740011720001,214,0.3440490931043207,-0.5068931515071489,0.5068931515071489,0.3440490931043207,0.8604651162790697,1.5813953488372092,2.302325581395349,16.567618624513877,10.110658665502761,2.160202164588458,-2.091105734040515,2.3117533373095,-2.1477294714877826,5.858573395129792,-0.14698482977647634,3.4748622712985666,1.1666770324704967,1947.4793855304333,29.760573298318434,23.097648937069415,23.097648937069415,20.978698183685335,13.418137035313816,13.418137035313816,9.6025901133433,9.6025901133433,6.725915922944775,6.725915922944775,4.643952099667298,4.643952099667298,-5.829999999999998,8625696095.04184,27.34528012146821,11.956836327598964,5.9610643763676965,245.67117685484874,23.734267193294198,46.278837234194576,12.035672356413459,0.0,0.0,5.969305287951849,4.794537184071822,9.476340119217006,5.098681808301038,0.0,48.53093654769288,42.46456947923127,29.32600418877882,18.491111810809556,28.52880437736602,16.938549644058888,0.0,9.780484743446223,0.0,6.606881964512918,13.716679505790452,125.11186280312987,45.51700017165217,14.90251629950064,0.0,17.248535499851716,0.0,34.57299693202923,16.13828210238479,0.0,5.693927994848461,118.4062953534342,0.0,39.23770902790749,113.02000000000001,18.004977644365308,14.69560176298435,0.0,29.075149987187764,17.0176269054199,22.694277594512922,18.19910120538483,11.791600476422719,90.99550602692418,5.098681808301038,18.627739798453494,23.983463218086143,0.0,25.280510567144752,15.176909734682914,3.573973522852739,0.2747510996788165,32.276569466882606,0.0,-0.5121544140496361,1.6126434713883224,0.08823529411764706,43,1,9,0,0,0,0,4,2,6,0,9,1,9,2,9,0,0,0,0,0,7.603791598714905,6,6.149100000000006,160.42779999999962,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
