feature,pubchem_bit,mean_abs_SHAP,permutation_importance_mean,permutation_importance_std,definition
PubchemFP383,383,0.0011463040186149092,-8.417845154891079e-05,0.00026009847238354797,C(~S)(:C)
PubchemFP397,397,0.0011298472045332343,-9.059305454804934e-05,0.0002071567880898271,N(~C)(:C)(:C)
PubchemFP546,546,0.0011279121457503855,5.307704832160365e-05,0.0003785388091822748,N-C:C-[#1]
PubchemFP588,588,0.0011231325051853428,-0.0001947578166896058,0.00015284138104080508,O=C-C-C=O
PubchemFP798,798,0.0011134957526510452,-0.00041924164220510376,0.00023606177986828904,CC1CC(O)CCC1
PubchemFP681,681,0.0011087701665166367,-0.001104933274981046,0.0003524003534819994,O-C-C-C-C-O
PubchemFP574,574,0.001101512968069584,-0.0002629898013785326,0.0002368034781579058,O-C-C:C-C
PubchemFP589,589,0.0010842603657190016,-0.0001472072503114763,0.0001527045318710208,C-C:C-O-C
PubchemFP429,429,0.0010811303412984648,-1.4475318048212671e-05,8.485362593479564e-05,C(#N)(-C)
PubchemFP403,403,0.0010777391176636827,-1.3782252580618604e-05,0.00016099809562954888,N(:C)(:C)
PubchemFP333,333,0.0010707836059289945,0.00049299440589049,8.104260336176085e-05,C(~C)(~C)(~C)
PubchemFP396,396,0.0010627871240937072,-0.00027842009170884194,0.00020206013849552026,N(~C)(:C)
PubchemFP293,293,0.0010566625670069558,0.0002572660943494509,0.00031161164203834365,C-S
PubchemFP452,452,0.0010501517345100774,-0.0002738506316472988,0.00029722250760656825,C(-O)(=O)
PubchemFP680,680,0.0010413325028428104,-0.0003567052853316932,0.0002328752835489834,O-C-C-C-C-C
PubchemFP257,257,0.0010407890034557846,-0.00022300599477339533,0.00034342272045408514,>= 2 aromatic rings
PubchemFP761,761,0.0010403372451258904,0.0004248226608682515,0.00015910775390733624,Oc1c(O)cccc1
PubchemFP735,735,0.0010096255365083088,-0.00014077717635765374,0.0003099112972887031,Cc1cc(O)ccc1
PubchemFP381,381,0.001001350218489935,-0.0006286365778168324,0.00023821141236628934,C(~O)(:C)
PubchemFP118,118,0.001000421156222971,2.2204460492503132e-17,6.66133814775094e-17,>= 1 saturated or aromatic heteroatom-containing ring size 3
PubchemFP487,487,0.0009999037422528765,0.00028162934814475183,0.0002957479253538512,N-C=N-C
PubchemFP395,395,0.0009807930351774408,8.776015476869015e-05,0.00028769681580005196,N(~C)(~O)
PubchemFP685,685,0.0009649274365010831,0.0002482840571691902,0.00044199425681999954,O=C-C-C-C-N
PubchemFP382,382,0.0009638017512017844,7.19666451501344e-05,0.00017228586499517604,C(~O)(:C)(:C)
PubchemFP652,652,0.0009627456395028122,6.298052699343915e-05,0.0004438293922304068,O-C:C:C-N
PubchemFP702,702,0.000955192582171006,-0.0004157605434209399,0.00041453765851762853,O-C-C-C-C-C-N-C
PubchemFP708,708,0.0009530531655497933,0.0005325210837484939,5.5515270715699396e-05,C-C(C)-C-C
PubchemFP494,494,0.0009485868621791588,0.0001722540326184241,0.00030968395134319004,O=C-C:N
PubchemFP693,693,0.0009416954427215492,-3.492232428550235e-05,0.0001371018344089441,O=C-C-C-C-C-O
PubchemFP450,450,0.0009378936599432208,0.000638805913445395,0.0001129697542107722,C(-N)(=N)
PubchemFP651,651,0.0009306779140979209,-0.000154432488552958,0.00013019828337669534,O-C:C:C-C
PubchemFP489,489,0.0009180780245667783,-0.00020536620710343012,6.662719467716809e-05,N-C-S-C
PubchemFP629,629,0.0009138793771884703,-0.00020251459033870933,0.0002703606462919578,S-C:C:C-N
PubchemFP647,647,0.0009081517933751778,0.00017391392769107173,0.0002585605334827285,O=C-N-C-N
PubchemFP746,746,0.0009054994850816911,-9.60631904101894e-05,5.1115444370151516e-05,Sc1cc(N)ccc1
PubchemFP476,476,0.0008954438309217501,8.005527800736267e-05,0.00016978729736011035,C-O-C=C
PubchemFP559,559,0.0008952954548766849,-0.0002330631068557243,5.7234371537291785e-05,O-C-N-[#1]
PubchemFP185,185,0.0008891435956733953,3.297960724621962e-05,0.0002664603813854548,>= 2 any ring size 6
PubchemFP625,625,0.0008836161137516783,4.70582653781193e-05,0.00013016686617243103,O=C-C:C-O
PubchemFP331,331,0.0008825000282821348,-0.0004954925794529053,0.000235831981514655,C(~Br)(:N)
PubchemFP551,551,0.0008819958431904116,0.0003738414016499658,0.00021227306645058957,Cl-C-C-O
PubchemFP594,594,0.0008809398559090402,-0.00010447324082599741,0.0002945455344342016,C-O-C-C=C
PubchemFP508,508,0.0008717459102222754,0.00017956414846718172,0.00019596570826247952,S=C-N-C
PubchemFP709,709,0.0008461114184192028,0.00015577823652634937,0.00017578475497050103,C-C(C)-C-C-C
PubchemFP194,194,0.0008447445264443655,0.00018986115665813318,6.94639670186724e-06,>= 3 saturated or aromatic nitrogen-containing ring size 6
PubchemFP630,630,0.0008240763814003559,0.00014963905785402297,2.9233278143839472e-05,O-C:C-O-C
PubchemFP200,200,0.0008145122014578872,-1.4184700569663811e-05,6.673708145679679e-05,>= 4 saturated or aromatic carbon-only ring size 6
PubchemFP453,453,0.000794172979094304,-3.49536204822809e-05,0.00020401924960020446,N(-C)(=C)
PubchemFP689,689,0.000786425036319085,-0.00019784781439387001,0.00021829677629360425,O-C-C-C-C-C-C
PubchemFP604,604,0.0007846496301019634,-0.00017874321247840497,0.00021156488390049806,C-O-C-C:C
PubchemFP565,565,0.000784002195156396,0.00018351561610768785,0.00016175778578153975,C:C-O-C
PubchemFP195,195,0.0007821342295695806,0.0003703288781792824,1.103128152673358e-05,>= 3 saturated or aromatic heteroatom-containing ring size 6
PubchemFP343,343,0.0007769440957400997,0.0001953148764178625,3.1502554736976645e-06,C(~C)(~Cl)(~H)
PubchemFP583,583,0.0007754580801770107,0.00021088643050126699,0.0001504074095606034,Cl-C:C-O-C
PubchemFP404,404,0.0007685053336553932,0.0002509328356930185,0.00017068542298038762,N(:C)(:C)(:C)
PubchemFP505,505,0.0007565102039473856,0.00029021375494558965,0.00021005232365403474,Cl-C:C-O
PubchemFP616,616,0.0007516816619118862,0.0008099492930382146,0.00018132889289623663,C:C:N:N:C
PubchemFP544,544,0.000742414427842444,0.0001921778909940941,8.233439017150492e-05,O-C:C-O
PubchemFP475,475,0.0007289605865582607,-0.000267513972814537,0.0001130182229461425,S-C=N-C
PubchemFP585,585,0.0007245340268228633,0.00030710452994127114,0.00027329958517975135,C-C:C-N-C
PubchemFP613,613,0.0007210129648084231,-0.00022131861919775231,0.0003712925287481438,C-N-C-C-C
PubchemFP764,764,0.0007198632530266325,0.000366119606415527,9.184719406065182e-05,Oc1c(Cl)cccc1
PubchemFP495,495,0.0007058630411801239,0.00016623724749538217,0.0001214187479512462,C-N-C:C
PubchemFP531,531,0.000704400089250273,0.00015855956308724606,0.00023922622700276185,S-C:C-C
PubchemFP605,605,0.0006935882080373399,0.00018971833420072803,5.487922095359056e-05,O=C-C-O-C
PubchemFP401,401,0.0006798027975023597,-1.0524144185075635e-05,0.00010469990081788846,N(~O)(~O)
PubchemFP356,356,0.0006768366552021696,0.00016986759371336868,3.686756441973882e-05,C(~C)(:C)(:C)
PubchemFP560,560,0.0006767547976199291,0.00044517300073363406,0.00018560176107999558,N-C-N-C
PubchemFP752,752,0.0006621791794013577,-0.00021566444566183395,0.00013071940950311998,Clc1cc(Cl)ccc1
PubchemFP606,606,0.0006610780251746003,-3.038065719832561e-05,5.68415383884293e-05,O-C:C-C-C
PubchemFP430,430,0.0006555179299116822,0.000364744053770083,7.536201141320063e-05,C(-C)(-C)(=C)
PubchemFP423,423,0.0006398566934051402,3.7002373198757876e-05,8.989706155308206e-05,N=O
PubchemFP387,387,0.0006208023664105474,0.00024306053672478177,0.0002475594070539761,C(:C)(:N)
PubchemFP462,462,0.0006045381789327429,0.0003492610768090265,3.432935173504545e-05,O-C-C=O
PubchemFP155,155,0.0006020252717765787,8.489130496494023e-05,2.259784230218084e-05,>= 2 unsaturated non-aromatic nitrogen-containing ring size 5
PubchemFP633,633,0.0006019033738978038,-0.00012142828354567703,5.3873558060760117e-05,N-C-C:C-C
PubchemFP472,472,0.0005963328195021152,8.658197089442821e-05,0.0002238887658061063,C:N:C-C
PubchemFP750,750,0.0005886122819405168,8.36137851431551e-05,8.998857223448711e-05,Nc1cc(Cl)ccc1
PubchemFP628,628,0.0005594746102036027,1.5187827993490278e-05,0.00017020910589399593,C-N-C-C:C
PubchemFP394,394,0.0005585703530812608,-9.196519870479092e-05,0.00012924384468402425,N(~C)(~H)(~N)
PubchemFP464,464,0.0005463662585763569,-0.00011687449667799888,0.00020731780920010568,N-C-C=C
PubchemFP498,498,0.0005265238755771057,-9.070912981021806e-05,0.00021527691707727114,O-C=C-C
PubchemFP705,705,0.0005226033298602998,7.928110977749592e-05,0.00010574681138213336,O=C-C-C-C-C(O)-C
PubchemFP454,454,0.0005091179754254702,-5.616028076194102e-05,0.00014116717826423178,N(-C)(=O)
PubchemFP547,547,0.0005014820402070471,2.101161949101815e-05,5.522551898901645e-05,N-C:C-N
PubchemFP481,481,0.0004905099811823555,6.661338147750939e-17,1.4217791915866693e-16,O-S-C:C
PubchemFP511,511,0.0004892304926414074,-1.919593848304091e-05,4.542615947649689e-05,S=C-N-[#1]
PubchemFP624,624,0.00048018397045086986,-2.687517925853422e-05,0.00015910109199387964,O=C-C:C-N
PubchemFP695,695,0.0004650314388558064,5.4449268395351245e-05,0.0001632711446408427,O=C-C-C-C-C-N
PubchemFP541,541,0.00046339496167438883,-5.437203935643176e-06,6.843375298975375e-05,O-C:C-C
PubchemFP418,418,0.00045862997520201425,-0.0005349055116462664,0.00015588221671081228,C=N
PubchemFP484,484,0.0004467163129547793,0.0005530776004466387,0.00012091451304041185,N-C:N:C
PubchemFP499,499,0.0004351788217578134,0.0001720305466757499,8.81007955636784e-05,N-C:C:N
PubchemFP543,543,0.0004338268873588672,-0.00014830991247942736,4.768692493546995e-05,O-C:C-N
PubchemFP773,773,0.00043363354779203694,0.00014042163086464,3.136507961070029e-05,Clc1c(Cl)cccc1
PubchemFP739,739,0.0004253870951542564,5.7961190294619766e-05,3.704246724599056e-05,Cc1cc(Br)ccc1
PubchemFP485,485,0.00041904053857904196,-0.00023362697227889971,6.364330979807211e-05,N:C:C:N
PubchemFP474,474,0.0004164075133312429,0.00018991471102332015,8.192753877447552e-05,S:C:C:N
PubchemFP581,581,0.00040467648539976224,-0.0001886165877573287,6.780862441647718e-05,O=C-C-C-O
PubchemFP1,1,0.0003863508826425793,-5.143042565639577e-05,5.220335630363595e-05,>= 8 H
PubchemFP557,557,0.00038232620948164964,2.0961374863170956e-05,2.8203927344110946e-05,N:C-O-[#1]
PubchemFP486,486,0.00038102723919995697,6.497725065941484e-05,4.5649383943223503e-05,N-C:N:N
PubchemFP337,337,0.0003638611967113435,1.4461973288448782e-05,0.0002115827100150111,C(~C)(~C)(~C)(~O)
PubchemFP610,610,0.00036276627786530763,9.938056301936893e-05,9.308518654055978e-05,C-O-C-O-C
PubchemFP213,213,0.00036253152412470786,2.2204460492503132e-17,6.66133814775094e-17,>= 1 any ring size 7
PubchemFP722,722,0.00035953910369318585,-0.00010781588627023497,5.9852568794895206e-05,Oc1ccc(Cl)cc1
PubchemFP428,428,0.000358040824571963,4.4408920985006264e-17,8.881784197001254e-17,C(#C)(-H)
PubchemFP409,409,0.00035791400861911836,-8.271242756296982e-06,7.152374595188467e-05,O(:C)(:C)
PubchemFP575,575,0.0003557984186067902,0.0005024733024044936,7.697000821484467e-05,O-C-C:C-O
PubchemFP18,18,0.00035483628145644336,1.516185939429704e-05,5.771407044020129e-05,>= 1 O
PubchemFP526,526,0.0003522021981303945,0.00012329341295229667,5.963414164352374e-05,Cl-C:C-Cl
PubchemFP549,549,0.0003434899732875448,-3.768767434159104e-05,8.571447488611707e-05,N-C-C:C
PubchemFP179,179,0.00034207343831115216,-4.6062216217079845e-05,0.00018057618964529795,>= 1 saturated or aromatic carbon-only ring size 6
PubchemFP669,669,0.000336227726451683,1.2725973395655288e-05,3.066593858451066e-05,Cl-C:C-C=O
PubchemFP700,700,0.00033377427929733077,0.00026427071717392,6.242524449299096e-05,O-C-C-C-C-C-O-C
PubchemFP367,367,0.0003315538569758866,0.00027644414864422815,5.366090469867687e-05,C(~H)(~O)(~O)
PubchemFP771,771,0.00032184031544439586,-6.389484222588671e-05,5.58523664219484e-05,Nc1c(Cl)cccc1
PubchemFP690,690,0.00032012383655942006,5.99662602594031e-05,7.21544388732399e-05,O-C-C-C-C-C-O
PubchemFP206,206,0.000309044997301173,2.1079518890232406e-05,4.8525395719816596e-05,>= 5 any ring size 6
PubchemFP824,824,0.00030710211461122114,4.590482404123186e-05,3.830887295557909e-05,OC1C(O)CCCC1
PubchemFP718,718,0.0003035992260735753,7.161121767169653e-05,0.00017154424576162804,Cc1ccc(Br)cc1
PubchemFP21,21,0.000301705474586716,-0.0004528891389437795,3.7086520727049435e-05,>= 8 O
PubchemFP723,723,0.0002983729915055604,2.9938972422838274e-05,3.339992294446423e-05,Oc1ccc(Br)cc1
PubchemFP563,563,0.0002907418640857552,0.00020327500069398097,5.6568147836751336e-05,O-C-O-C
PubchemFP768,768,0.0002888755229756888,0.0,0.0,Sc1c(Cl)cccc1
PubchemFP727,727,0.00028598411695306434,3.53750577568257e-05,5.572860377287374e-05,Sc1ccc(Br)cc1
PubchemFP478,478,0.00027997716447316533,2.2204460492503132e-17,6.66133814775094e-17,S-C=N-[#1]
PubchemFP701,701,0.000279292891405186,2.9322717532187514e-05,4.6220642580930775e-05,O-C-C-C-C-C(O)-C
PubchemFP719,719,0.00027453587181459454,-0.001305924602620956,5.970510582345165e-05,Oc1ccc(O)cc1
PubchemFP860,860,0.00027268280335696906,6.014780859934232e-05,2.0395330099108787e-05,CC1C(C)CCC1
PubchemFP182,182,0.00026377579429782483,-0.00357979798609398,0.00010256988733492735,>= 1 unsaturated non-aromatic carbon-only ring size 6
PubchemFP562,562,0.00024802938503555843,-2.200712754807377e-06,6.6021382645701605e-06,Br-C-C=O
PubchemFP653,653,0.0002459064966559404,2.0095199118408404e-05,3.290621540607015e-05,O-C:C:C-O
PubchemFP728,728,0.00023449748239318973,3.2829167182668595e-05,1.8054151500909552e-05,Nc1ccc(N)cc1
PubchemFP782,782,0.0002302579825447821,-0.0011959893549174816,6.166893905179456e-05,OC1CCC(O)CC1
PubchemFP183,183,0.00022675182753808162,2.2204460492503132e-17,6.66133814775094e-17,>= 1 unsaturated non-aromatic nitrogen-containing ring size 6
PubchemFP751,751,0.00022552355567105226,4.4408920985006264e-17,8.881784197001254e-17,Nc1cc(Br)ccc1
PubchemFP694,694,0.0002213515025623393,-2.603467941793003e-05,2.976865373607117e-05,O=C-C-C-C-C=O
PubchemFP730,730,0.00022104727068316448,3.378820226564994e-05,3.484438109716675e-05,Nc1ccc(Br)cc1
PubchemFP736,736,0.0001960716128976337,-2.0797527104920998e-05,2.3566406438440345e-05,Cc1cc(S)ccc1
PubchemFP413,413,0.0001960571443605818,5.05087734813392e-06,3.0076261603764734e-05,S(~C)(~H)
PubchemFP463,463,0.00019425386192951124,-9.233954397125377e-06,3.3306690745647866e-17,N:C-S-[#1]
PubchemFP497,497,0.0001843939238567389,2.6703288182328144e-06,4.7126984083524144e-05,O-C:C:N
PubchemFP749,749,0.00018285924665915011,-6.71863291698438e-05,9.741651831243892e-06,Nc1cc(N)ccc1
PubchemFP763,763,0.00017765328874068143,0.0001450122191218317,2.7452221046241333e-05,Oc1c(N)cccc1
PubchemFP650,650,0.0001715034671882699,-1.1674750174206493e-05,6.683618856142965e-05,O=C-N-C=O
PubchemFP863,863,0.00016162944561086756,6.661338147750939e-17,1.0175362097255201e-16,CC1C(N)CCC1
PubchemFP44,44,0.00015620280895801782,-1.5846125267082735e-05,3.94334533634753e-05,>= 2 Br
PubchemFP742,742,0.00015420459690338557,6.737427144738461e-05,1.073832106484375e-05,Oc1cc(N)ccc1
PubchemFP635,635,0.00015390761849961969,-1.4617258068760908e-05,1.2804457976040554e-05,N-N-C-N-[#1]
PubchemFP791,791,0.00013830722845727307,5.790396349500959e-05,2.2839130651871808e-05,NC1CCC(N)CC1
PubchemFP599,599,0.00013226423054465335,1.768276711865413e-05,9.529639771814446e-06,[#1]-C-C=C-[#1]
PubchemFP329,329,0.000129716797042481,-1.2378350655228853e-05,5.641150441929958e-06,C(~Br)(~H)
PubchemFP488,488,0.00012796202986540279,7.732961256468051e-06,2.0481040391496713e-05,N-C=N-[#1]
PubchemFP726,726,0.00012692082616898087,8.64899385943918e-07,4.891625724334032e-06,Sc1ccc(Cl)cc1
PubchemFP720,720,0.00011308311573420691,4.4408920985006264e-17,8.881784197001254e-17,Oc1ccc(S)cc1
PubchemFP578,578,0.00010578663182026999,-2.4869420652806616e-05,1.4390334183039327e-05,C-C:C-C:C
PubchemFP434,434,0.00010497560204604716,-1.7704928122919128e-05,4.050949066901594e-06,C(-C)(-H)(=C)
PubchemFP740,740,0.00010133037087727315,0.00018891020253546386,2.2361016250194185e-05,Oc1cc(O)ccc1
PubchemFP510,510,0.00010128544071496995,-7.903108984400609e-05,7.537558717572612e-05,[#1]-N-N-[#1]
PubchemFP803,803,9.674986678247478e-05,-4.883372847162004e-05,1.136452593657794e-05,OC1CC(O)CCC1
PubchemFP458,458,9.632560069799556e-05,4.4408920985006264e-17,8.881784197001254e-17,S(-O)(=O)
PubchemFP370,370,9.368937607051168e-05,4.51026372525476e-06,2.1646357111653663e-05,C(~H)(:C)
PubchemFP760,760,8.581203640920559e-05,7.29705082770371e-06,9.864515148779283e-06,Cc1c(Br)cccc1
PubchemFP17,17,8.223988840686821e-05,3.365455768012948e-05,1.9578416502994957e-05,>= 8 N
PubchemFP524,524,7.697480859683902e-05,-2.9102927896262897e-06,1.8604432538907857e-06,C-C=C-C
PubchemFP371,371,7.20600520550263e-05,6.072195022631677e-05,2.265040156651806e-05,C(~H)(:C)(:C)
PubchemFP679,679,7.16075013464787e-05,1.15352549295622e-05,8.892911682011798e-05,C-C-C-C-C-C
PubchemFP767,767,6.988162054558691e-05,8.077606018996874e-06,2.466429106135842e-05,Sc1c(N)cccc1
PubchemFP255,255,6.766422551869071e-05,-4.019302771443023e-05,1.3669037329182906e-05,>= 1 aromatic ring
PubchemFP618,618,6.650402032268296e-05,-2.620001008309947e-05,8.632873937052224e-06,C:C-C-C:C
PubchemFP743,743,6.287305336298332e-05,8.881784197001253e-17,1.0877919644084146e-16,Oc1cc(Cl)ccc1
PubchemFP490,490,6.287058690229804e-05,-9.977764825697123e-07,5.990925991114561e-07,C-C-C=C
PubchemFP582,582,6.082532563322979e-05,4.017843025724277e-05,1.563226971720095e-05,C-C-C-C-C
PubchemFP260,260,6.060435138022485e-05,-1.0034670402037094e-05,1.4298272382513598e-05,>= 3 hetero-aromatic rings
PubchemFP640,640,5.956061938387331e-05,3.100287825812398e-05,4.021036250869287e-05,C=C-C-C-C
PubchemFP861,861,5.479510701042059e-05,-7.934178447577267e-09,1.3307614224839932e-06,CC1C(O)CCC1
PubchemFP347,347,5.412522988148365e-05,5.649733228720866e-05,1.2234941532749557e-05,C(~C)(~H)(~O)(~O)
PubchemFP384,384,5.180763491578221e-05,-2.223386253873416e-05,2.814240909260559e-05,C(:C)(:C)
PubchemFP22,22,4.936683816630003e-05,0.00010797721654943748,1.986505692147157e-06,>= 16 O
PubchemFP648,648,4.560656439767411e-05,-4.2762405361163046e-08,1.2828721608348916e-07,O=N-C:C-N
PubchemFP178,178,4.5126306601095046e-05,-2.9689338869931525e-05,1.1349919172390573e-05,>= 1 any ring size 6
PubchemFP634,634,3.9258618040786296e-05,-2.0397018083539996e-06,1.8341681454393593e-06,C-C-C:C-C
PubchemFP706,706,3.503036037477793e-05,3.4089064016473715e-06,7.80816453339821e-06,O=C-C-C-C-C(=O)-C
PubchemFP595,595,3.3002084090489326e-05,4.457127392198945e-05,1.3667467001335722e-05,C:C-C-C-C
PubchemFP584,584,3.221228381650687e-05,2.2162604800146646e-05,9.217468979759676e-06,C:C-C=C-C
PubchemFP470,470,3.145279769849524e-05,2.4211578965060988e-05,7.325940730151018e-06,C:C-C=C
PubchemFP157,157,3.134088486655962e-05,1.8247509483426683e-07,4.151343980443473e-06,>= 3 any ring size 5
PubchemFP765,765,2.956281431960919e-05,-3.4566889103970764e-06,2.048093844109932e-06,Oc1c(Br)cccc1
PubchemFP355,355,2.9274526622902253e-05,1.3677667110079117e-05,2.567546932754818e-06,C(~C)(:C)
PubchemFP754,754,2.8886482360527363e-05,-1.1199279866036526e-06,5.629350506371663e-07,Brc1cc(Br)ccc1
PubchemFP160,160,2.7395826077315908e-05,-1.0006997715583666e-06,2.371597515975521e-06,>= 3 saturated or aromatic heteroatom-containing ring size 5
PubchemFP570,570,2.6504696142043207e-05,1.4776665728155613e-05,9.37146506431477e-06,C:C-C-C
PubchemFP446,446,2.6286306794543558e-05,-1.7280340147696194e-06,3.719392417900091e-06,C(-H)(=C)
PubchemFP159,159,2.474878512203462e-05,4.4408920985006264e-17,8.881784197001254e-17,>= 3 saturated or aromatic nitrogen-containing ring size 5
PubchemFP687,687,2.4185288118304564e-05,-3.273292644223602e-06,3.532545402862297e-08,O=C-C-C-C=O
PubchemFP164,164,2.3693708096065254e-05,2.2204460492503132e-17,6.66133814775094e-17,>= 4 any ring size 5
PubchemFP122,122,2.182594745365701e-05,2.2204460492503132e-17,6.66133814775094e-17,>= 2 any ring size 3
PubchemFP336,336,2.1392345622568344e-05,4.4408920985006264e-17,8.881784197001254e-17,C(~C)(~C)(~C)(~N)
PubchemFP587,587,1.8941697462187777e-05,-5.170866071879665e-07,5.978733960283317e-17,N-C:C-O-[#1]
PubchemFP66,66,1.747006441220049e-05,-6.487599922833098e-07,6.00003123111629e-08,>= 1 Se
PubchemFP248,248,1.7081231741535115e-05,0.0,0.0,>= 1 any ring size 10
PubchemFP770,770,1.4482774876135753e-05,4.4408920985006264e-17,8.881784197001254e-17,Nc1c(N)cccc1
PubchemFP416,416,1.3700544349790384e-05,4.4408920985006264e-17,8.881784197001254e-17,C=C
PubchemFP207,207,1.297283297096923e-05,6.661338147750939e-17,1.0175362097255204e-16,>= 5 saturated or aromatic carbon-only ring size 6
PubchemFP11,11,7.677455945045822e-06,4.4408920985006264e-17,8.881784197001254e-17,>= 8 C
PubchemFP753,753,6.671294491028803e-06,6.661338147750939e-17,1.0175362097255204e-16,Clc1cc(Br)ccc1
PubchemFP741,741,6.658154500761932e-06,2.2204460492503132e-17,6.66133814775094e-17,Oc1cc(S)ccc1
PubchemFP731,731,6.452876574332332e-06,8.881784197001253e-17,1.0877919644084148e-16,Clc1ccc(Cl)cc1
PubchemFP39,39,3.618749585943456e-06,6.661338147750939e-17,1.0175362097255201e-16,>= 4 Cl
PubchemFP47,47,1.2727267376653554e-06,8.881784197001253e-17,1.0877919644084148e-16,>= 2 I
PubchemFP332,332,1.205966712094528e-06,0.0,0.0,C(~C)(~C)
PubchemFP840,840,5.535988758324018e-07,2.2204460492503132e-17,6.66133814775094e-17,CC1CC(O)CC1
PubchemFP6,6,1.1210167005870304e-07,6.661338147750939e-17,1.0175362097255201e-16,>= 1 B
